,index_type,M,efConstruction,ef,recall,query_per_sec,loss
1291,HNSW,4,158,31100,99.94,3174.112501040556,-3169.1725010405557
1292,HNSW,4,158,31200,99.94,3013.365902722897,-3008.425902722897
1293,HNSW,4,158,31300,99.94,3223.659980016909,-3218.7199800169087
1294,HNSW,4,158,31400,99.94,2570.7795750001533,-2565.839575000153
1295,HNSW,4,158,31500,99.94,2553.8585189424844,-2548.9185189424843
1296,HNSW,4,158,31600,99.94,3327.386675551748,-3322.446675551748
1297,HNSW,4,158,31700,99.94,3155.3676481651446,-3150.4276481651445
1298,HNSW,4,158,31800,99.94,2990.079416000114,-2985.139416000114
1299,HNSW,4,158,31900,99.94,3144.8160033590257,-3139.8760033590256
1300,HNSW,4,158,32000,99.94,3204.1557806603414,-3199.2157806603414
1301,HNSW,4,158,32100,99.94,2859.239363841492,-2854.299363841492
1302,HNSW,4,158,32200,99.94,3175.50631042602,-3170.5663104260198
1303,HNSW,4,158,32300,99.94,3134.4283856696607,-3129.4883856696606
1304,HNSW,4,158,32400,99.94,2994.883219444623,-2989.943219444623
1305,HNSW,4,158,32500,99.94,2981.3653293906914,-2976.4253293906913
1306,HNSW,4,158,32600,99.94,3160.741522230596,-3155.8015222305958
1307,HNSW,4,158,32700,99.94,3055.8033470059813,-3050.8633470059813
1308,HNSW,4,208,100,89.66,12625.459799524397,521374.54020047595
1309,HNSW,4,208,200,97.19,17364.12336990271,-17361.933369902712
1310,HNSW,4,208,300,98.68,14545.8782729322,-14542.198272932199
1311,HNSW,4,208,400,99.43,13833.456464379948,-13829.026464379947
1312,HNSW,4,208,500,99.61,12575.86951307268,-12571.259513072679
1313,HNSW,4,208,600,99.73,13629.375446805743,-13624.645446805744
1314,HNSW,4,208,700,99.8,12463.758469036016,-12458.958469036017
1315,HNSW,4,208,800,99.83,12070.981667482083,-12066.151667482083
1316,HNSW,4,208,900,99.84,11715.605709337728,-11710.765709337727
1317,HNSW,4,208,1000,99.89,11296.87567334626,-11291.98567334626
1318,HNSW,4,208,1100,99.9,11212.617959205496,-11207.717959205496
1319,HNSW,4,208,1200,99.92,10032.540005262275,-10027.620005262275
1320,HNSW,4,208,1300,99.92,9033.80214951862,-9028.88214951862
1321,HNSW,4,208,1400,99.92,9471.161792932144,-9466.241792932144
1322,HNSW,4,208,1500,99.92,9128.371202228604,-9123.451202228604
1323,HNSW,4,208,1600,99.93,9559.231488023335,-9554.301488023335
1324,HNSW,4,208,1700,99.93,9193.59957915041,-9188.66957915041
1325,HNSW,4,208,1800,99.93,8589.077058546474,-8584.147058546474
1326,HNSW,4,208,1900,99.93,8099.9266154262095,-8094.996615426209
1327,HNSW,4,208,2000,99.93,7566.029295042932,-7561.099295042932
1328,HNSW,4,208,2100,99.93,6791.845194721075,-6786.915194721075
1329,HNSW,4,208,2200,99.93,6237.439771578133,-6232.509771578133
1330,HNSW,4,208,2300,99.93,6609.470681857577,-6604.540681857577
1331,HNSW,4,208,2400,99.93,6557.083450583123,-6552.153450583122
1332,HNSW,4,208,2500,99.93,7268.90575716613,-7263.975757166129
1333,HNSW,4,208,2600,99.93,7533.685382763947,-7528.755382763947
1334,HNSW,4,208,2700,99.93,6655.618146908076,-6650.688146908075
1335,HNSW,4,208,2800,99.93,6928.496621900656,-6923.566621900655
1336,HNSW,4,208,2900,99.93,6783.387242851598,-6778.457242851598
1337,HNSW,4,208,3000,99.93,6769.920103300783,-6764.990103300783
1338,HNSW,4,208,3100,99.94,5722.340614213405,-5717.400614213406
1339,HNSW,4,208,3200,99.96,6345.487828862766,-6340.527828862766
1340,HNSW,4,208,3300,99.96,7406.766970403334,-7401.806970403334
1341,HNSW,4,208,3400,99.96,5937.240246871638,-5932.280246871638
1342,HNSW,4,208,3500,99.96,5567.684812764658,-5562.724812764658
1343,HNSW,4,208,3600,99.96,5159.489746964683,-5154.529746964683
1344,HNSW,4,208,3700,99.96,5904.892230153032,-5899.932230153032
1345,HNSW,4,208,3800,99.96,6852.65410819024,-6847.69410819024
1346,HNSW,4,208,3900,99.96,5575.455947253682,-5570.495947253682
1347,HNSW,4,208,4000,99.96,5417.597520020667,-5412.637520020667
1348,HNSW,4,208,4100,99.96,6376.357196065614,-6371.397196065614
1349,HNSW,4,208,4200,99.96,4889.833986196605,-4884.873986196605
1350,HNSW,4,208,4300,99.96,5235.027458811783,-5230.067458811783
1351,HNSW,4,208,4400,99.96,5458.703489204419,-5453.743489204419
1352,HNSW,4,208,4500,99.96,5166.289754391151,-5161.329754391151
1353,HNSW,4,208,4600,99.96,6126.022755488046,-6121.062755488046
1354,HNSW,4,208,4700,99.96,5559.124706755557,-5554.164706755557
1355,HNSW,4,208,4800,99.96,5572.41892412547,-5567.45892412547
1356,HNSW,4,208,4900,99.96,4733.015865851182,-4728.055865851182
1357,HNSW,4,208,5000,99.96,4796.834364528414,-4791.874364528414
1358,HNSW,4,208,5100,99.96,4908.087108136256,-4903.127108136256
1359,HNSW,4,208,5200,99.96,4879.026591908429,-4874.066591908429
1360,HNSW,4,208,5300,99.96,5212.193212461632,-5207.233212461632
1361,HNSW,4,208,5400,99.96,4748.985507246377,-4744.025507246377
1362,HNSW,4,208,5500,99.96,5184.041133138874,-5179.081133138874
1363,HNSW,4,208,5600,99.96,5099.395752027331,-5094.435752027331
1364,HNSW,4,208,5700,99.96,4652.119034150778,-4647.159034150778
1365,HNSW,4,208,5800,99.96,4946.754885657338,-4941.7948856573375
1366,HNSW,4,208,5900,99.96,3391.3371119933377,-3386.3771119933376
1367,HNSW,4,208,6000,99.96,3934.2131674967873,-3929.2531674967872
1368,HNSW,4,208,6100,99.96,4581.2351180723945,-4576.275118072394
1369,HNSW,4,208,6200,99.96,3896.205330187365,-3891.2453301873647
1370,HNSW,4,208,6300,99.96,3995.069865792908,-3990.109865792908
1371,HNSW,4,208,6400,99.96,4491.5070194789205,-4486.54701947892
1372,HNSW,4,208,6500,99.96,4417.102658073213,-4412.142658073213
1373,HNSW,4,208,6600,99.96,4359.53019436649,-4354.57019436649
1374,HNSW,4,208,6700,99.96,4340.222272811938,-4335.262272811938
1375,HNSW,4,208,6800,99.96,4137.169686627672,-4132.2096866276715
1376,HNSW,4,208,6900,99.96,3110.486191450862,-3105.526191450862
1377,HNSW,4,208,7000,99.96,3182.952631019776,-3177.992631019776
1378,HNSW,4,208,7100,99.96,4120.708152398169,-4115.748152398169
1379,HNSW,4,208,7200,99.96,3883.578855751336,-3878.618855751336
1380,HNSW,4,208,7300,99.96,4086.581706223937,-4081.621706223937
1381,HNSW,4,208,7400,99.96,4024.4326959058153,-4019.4726959058153
1382,HNSW,4,208,7500,99.96,3770.364244363741,-3765.404244363741
1383,HNSW,4,208,7600,99.96,3777.223032726356,-3772.263032726356
1384,HNSW,4,208,7700,99.96,3644.242097763567,-3639.282097763567
1385,HNSW,4,208,7800,99.96,3543.4741101827367,-3538.5141101827367
1386,HNSW,4,208,7900,99.96,3743.6441207447474,-3738.6841207447474
1387,HNSW,4,208,8000,99.96,3556.5142920132616,-3551.5542920132616
1388,HNSW,4,208,8100,99.96,3743.1429769841056,-3738.1829769841056
1389,HNSW,4,208,8200,99.96,3680.66692992848,-3675.70692992848
1390,HNSW,4,208,8300,99.96,3639.467222005293,-3634.507222005293
1391,HNSW,4,208,8400,99.96,3643.324096835559,-3638.364096835559
1392,HNSW,4,208,8500,99.96,3588.862839051938,-3583.902839051938
1393,HNSW,4,208,8600,99.96,3577.445135317247,-3572.485135317247
1394,HNSW,4,208,8700,99.96,3539.0789273841065,-3534.1189273841064
1395,HNSW,4,208,8800,99.96,3471.5886705623334,-3466.6286705623334
1396,HNSW,4,208,8900,99.96,2644.63010019105,-2639.67010019105
1397,HNSW,4,208,9000,99.96,2838.5923118570654,-2833.6323118570654
1398,HNSW,4,208,9100,99.96,3338.4837027898275,-3333.5237027898274
1399,HNSW,4,208,9200,99.96,3192.3766031129885,-3187.4166031129885
1400,HNSW,4,208,9300,99.96,3068.2994630499347,-3063.3394630499347
1401,HNSW,4,208,9400,99.96,3274.344241818636,-3269.384241818636
1402,HNSW,4,208,9500,99.96,3161.837562380328,-3156.877562380328
1403,HNSW,4,208,9600,99.96,3251.1212222213608,-3246.1612222213607
1404,HNSW,4,208,9700,99.96,2626.8743463039164,-2621.9143463039163
1405,HNSW,4,208,9800,99.96,2553.99847769828,-2549.03847769828
1406,HNSW,4,208,9900,99.96,3178.9239129610964,-3173.9639129610964
1407,HNSW,4,208,10000,99.96,3162.64816769718,-3157.68816769718
1408,HNSW,4,208,10100,99.96,3332.91271007986,-3327.95271007986
1409,HNSW,4,208,10200,99.96,3234.648486905019,-3229.688486905019
1410,HNSW,4,208,10300,99.96,3183.459959166016,-3178.4999591660157
1411,HNSW,4,208,10400,99.96,3135.6468952318296,-3130.6868952318296
1412,HNSW,4,208,10500,99.96,3151.100626568299,-3146.140626568299
1413,HNSW,4,208,10600,99.96,3162.1474506374348,-3157.1874506374347
1414,HNSW,4,208,10700,99.96,3146.325801902361,-3141.365801902361
1415,HNSW,4,208,10800,99.96,3133.842900798721,-3128.882900798721
1416,HNSW,4,208,10900,99.96,2909.1958328131286,-2904.2358328131286
1417,HNSW,4,208,11000,99.96,3159.9080875428485,-3154.9480875428485
1418,HNSW,4,208,11100,99.96,2757.940834160743,-2752.980834160743
1419,HNSW,4,208,11200,99.96,2821.672967991066,-2816.712967991066
1420,HNSW,4,208,11300,99.96,2937.3522326180737,-2932.3922326180736
1421,HNSW,4,208,11400,99.96,2405.1287344457824,-2400.1687344457823
1422,HNSW,4,208,11500,99.96,2683.392832009008,-2678.432832009008
1423,HNSW,4,208,11600,99.96,3239.5952730362246,-3234.6352730362246
1424,HNSW,4,208,11700,99.96,3286.685734435607,-3281.725734435607
1425,HNSW,4,208,11800,99.96,3213.3119843100003,-3208.3519843100003
1426,HNSW,4,208,11900,99.96,3318.908653541812,-3313.948653541812
1427,HNSW,4,208,12000,99.96,3198.1456064903773,-3193.1856064903773
1428,HNSW,4,208,12100,99.96,3100.140434904726,-3095.180434904726
1429,HNSW,4,208,12200,99.96,2669.2020338939906,-2664.2420338939905
1430,HNSW,4,208,12300,99.96,2421.807389614814,-2416.847389614814
1431,HNSW,4,208,12400,99.96,3022.921801801802,-3017.961801801802
1432,HNSW,4,208,12500,99.96,3060.1285540226027,-3055.1685540226026
1433,HNSW,4,208,12600,99.96,2916.0321477237967,-2911.0721477237967
1434,HNSW,4,208,12700,99.96,2891.805765266373,-2886.845765266373
1435,HNSW,4,208,12800,99.96,3109.9326749117654,-3104.9726749117654
1436,HNSW,4,208,12900,99.96,3152.616466980352,-3147.656466980352
1437,HNSW,4,208,13000,99.96,3049.9149227032767,-3044.9549227032767
1438,HNSW,4,208,13100,99.96,3165.2496773852736,-3160.2896773852735
1439,HNSW,4,208,13200,99.96,3126.95066127902,-3121.99066127902
1440,HNSW,4,208,13300,99.96,3158.19497466248,-3153.23497466248
1441,HNSW,4,208,13400,99.96,3165.1541334943213,-3160.1941334943212
1442,HNSW,4,208,13500,99.96,2881.1782161894816,-2876.2182161894816
1443,HNSW,4,208,13600,99.96,3136.749055827693,-3131.789055827693
1444,HNSW,4,208,13700,99.96,3244.8835284196844,-3239.9235284196843
1445,HNSW,4,208,13800,99.96,3104.592153960029,-3099.632153960029
1446,HNSW,4,208,13900,99.96,2489.2602791757668,-2484.3002791757667
1447,HNSW,4,208,14000,99.96,2753.3603791668306,-2748.4003791668306
1448,HNSW,4,208,14100,99.96,3200.097659230323,-3195.137659230323
1449,HNSW,4,208,14200,99.96,2856.026910348772,-2851.066910348772
1450,HNSW,4,208,14300,99.96,3039.526929097339,-3034.5669290973387
1451,HNSW,4,208,14400,99.96,2904.6627746729546,-2899.7027746729545
1452,HNSW,4,208,14500,99.96,3157.766986636552,-3152.8069866365518
1453,HNSW,4,208,14600,99.96,2932.649051537886,-2927.689051537886
1454,HNSW,4,208,14700,99.96,2539.908923553919,-2534.948923553919
1455,HNSW,4,208,14800,99.96,2732.677034537127,-2727.717034537127
1456,HNSW,4,208,14900,99.96,3162.123610922634,-3157.163610922634
1457,HNSW,4,208,15000,99.96,3199.1701371409395,-3194.2101371409394
1458,HNSW,4,208,15100,99.96,3253.769413370984,-3248.8094133709837
1459,HNSW,4,208,15200,99.96,3098.5372772672204,-3093.5772772672203
1460,HNSW,4,208,15300,99.96,3066.4151715869048,-3061.4551715869047
1461,HNSW,4,208,15400,99.96,2882.049308743094,-2877.089308743094
1462,HNSW,4,208,15500,99.96,3137.2886934147145,-3132.3286934147145
1463,HNSW,4,208,15600,99.96,3130.7785325072778,-3125.8185325072777
1464,HNSW,4,208,15700,99.96,3165.345227044609,-3160.385227044609
1465,HNSW,4,208,15800,99.96,3010.3812586127697,-3005.4212586127696
1466,HNSW,4,208,15900,99.96,3165.3213390889605,-3160.3613390889604
1467,HNSW,4,208,16000,99.96,3170.896994896995,-3165.9369948969947
1468,HNSW,4,208,16100,99.96,3091.161275582775,-3086.201275582775
1469,HNSW,4,208,16200,99.96,3027.7880846333205,-3022.8280846333205
1470,HNSW,4,208,16300,99.96,2946.7004826505736,-2941.7404826505735
1471,HNSW,4,208,16400,99.96,2481.601741846926,-2476.641741846926
1472,HNSW,4,208,16500,99.96,2550.907410110446,-2545.947410110446
1473,HNSW,4,208,16600,99.96,3034.688739038578,-3029.728739038578
1474,HNSW,4,208,16700,99.96,3320.8531931402517,-3315.8931931402517
1475,HNSW,4,208,16800,99.96,3297.123676411631,-3292.163676411631
1476,HNSW,4,208,16900,99.96,3229.3686479827534,-3224.4086479827533
1477,HNSW,4,208,17000,99.96,3142.483385904054,-3137.523385904054
1478,HNSW,4,208,17100,99.96,3135.3187417772992,-3130.358741777299
1479,HNSW,4,208,17200,99.96,2901.70879858315,-2896.74879858315
1480,HNSW,4,208,17300,99.96,2583.638144399751,-2578.678144399751
1481,HNSW,4,208,17400,99.96,3001.6989787520306,-2996.7389787520306
1482,HNSW,4,208,17500,99.96,3216.540130983604,-3211.580130983604
1483,HNSW,4,208,17600,99.96,3027.372858112107,-3022.412858112107
1484,HNSW,4,208,17700,99.96,2941.55468903414,-2936.59468903414
1485,HNSW,4,208,17800,99.96,2947.9016875057105,-2942.9416875057104
1486,HNSW,4,208,17900,99.96,3099.43026048402,-3094.47026048402
1487,HNSW,4,208,18000,99.96,2822.413479849536,-2817.453479849536
1488,HNSW,4,208,18100,99.96,3159.051298852912,-3154.091298852912
1489,HNSW,4,208,18200,99.96,2935.1528002295327,-2930.1928002295326
1490,HNSW,4,208,18300,99.96,3117.7694028796764,-3112.8094028796763
1491,HNSW,4,208,18400,99.96,3114.574468875077,-3109.614468875077
1492,HNSW,4,208,18500,99.96,2924.2252480252105,-2919.2652480252104
1493,HNSW,4,208,18600,99.96,3122.341660959414,-3117.381660959414
1494,HNSW,4,208,18700,99.96,3017.4631837181028,-3012.5031837181027
1495,HNSW,4,208,18800,99.96,2847.1476282277554,-2842.1876282277553
1496,HNSW,4,208,18900,99.96,3017.398060487468,-3012.4380604874677
1497,HNSW,4,208,19000,99.96,2448.485131522107,-2443.525131522107
1498,HNSW,4,208,19100,99.96,2873.421068857086,-2868.461068857086
1499,HNSW,4,208,19200,99.96,3099.178341313472,-3094.218341313472
1500,HNSW,4,208,19300,99.96,3102.410592107696,-3097.450592107696
1501,HNSW,4,208,19400,99.96,3069.6018735363,-3064.6418735363
1502,HNSW,4,208,19500,99.96,3084.1377687579047,-3079.1777687579047
1503,HNSW,4,208,19600,99.96,2928.96278657272,-2924.0027865727197
1504,HNSW,4,208,19700,99.96,3091.730919491088,-3086.770919491088
1505,HNSW,4,208,19800,99.96,2304.600625285032,-2299.640625285032
1506,HNSW,4,208,19900,99.96,2569.881747441946,-2564.921747441946
1507,HNSW,4,208,20000,99.96,3168.6452266013944,-3163.6852266013943
1508,HNSW,4,208,20100,99.96,3175.4582276564333,-3170.4982276564333
1509,HNSW,4,208,20200,99.96,3062.8771724842995,-3057.9171724842995
1510,HNSW,4,208,20300,99.96,2936.4679525326424,-2931.5079525326423
1511,HNSW,4,208,20400,99.96,3092.186785803807,-3087.226785803807
1512,HNSW,4,208,20500,99.96,3119.6477448530286,-3114.6877448530286
1513,HNSW,4,208,20600,99.96,2912.387512498611,-2907.427512498611
1514,HNSW,4,208,20700,99.96,2958.798507304754,-2953.838507304754
1515,HNSW,4,208,20800,99.96,3106.4776548312075,-3101.5176548312074
1516,HNSW,4,208,20900,99.96,3071.445100250443,-3066.485100250443
1517,HNSW,4,208,21000,99.96,3119.34613010464,-3114.38613010464
1518,HNSW,4,208,21100,99.96,3109.0566765006747,-3104.0966765006747
1519,HNSW,4,208,21200,99.96,2993.472504728259,-2988.512504728259
1520,HNSW,4,208,21300,99.96,3109.794326556638,-3104.834326556638
1521,HNSW,4,208,21400,99.96,2893.681138623083,-2888.721138623083
1522,HNSW,4,208,21500,99.96,2507.055588762701,-2502.095588762701
1523,HNSW,4,208,21600,99.96,2589.3802359536,-2584.4202359536
1524,HNSW,4,208,21700,99.96,2916.701320556595,-2911.741320556595
1525,HNSW,4,208,21800,99.96,3029.9534776201344,-3024.9934776201344
1526,HNSW,4,208,21900,99.96,3206.678950144879,-3201.718950144879
1527,HNSW,4,208,22000,99.96,2807.2069177843814,-2802.2469177843814
1528,HNSW,4,208,22100,99.96,3110.901458175723,-3105.941458175723
1529,HNSW,4,208,22200,99.96,2805.4419220633285,-2800.4819220633285
1530,HNSW,4,208,22300,99.96,2404.81156794505,-2399.8515679450497
1531,HNSW,4,208,22400,99.96,2364.0803075223484,-2359.1203075223484
1532,HNSW,4,208,22500,99.96,3002.773462389301,-2997.813462389301
1533,HNSW,4,208,22600,99.96,3250.5921011842024,-3245.6321011842024
1534,HNSW,4,208,22700,99.96,3221.877064417508,-3216.917064417508
1535,HNSW,4,208,22800,99.96,3140.0836995500586,-3135.1236995500585
1536,HNSW,4,208,22900,99.96,3042.3269140100824,-3037.3669140100824
1537,HNSW,4,208,23000,99.96,3102.043472794373,-3097.083472794373
1538,HNSW,4,208,23100,99.96,3106.201584833,-3101.241584833
1539,HNSW,4,208,23200,99.96,3070.7929744411986,-3065.8329744411985
1540,HNSW,4,208,23300,99.96,2980.1155297243918,-2975.1555297243917
1541,HNSW,4,208,23400,99.96,3193.421753894413,-3188.461753894413
1542,HNSW,4,208,23500,99.96,2945.417518135406,-2940.457518135406
1543,HNSW,4,208,23600,99.96,2960.1558309572874,-2955.1958309572874
1544,HNSW,4,208,23700,99.96,2791.828801544247,-2786.868801544247
1545,HNSW,4,208,23800,99.96,2823.933695557037,-2818.973695557037
1546,HNSW,4,208,23900,99.96,3034.7765686501507,-3029.8165686501507
1547,HNSW,4,208,24000,99.96,2357.807633931081,-2352.847633931081
1548,HNSW,4,208,24100,99.96,3002.8379558699294,-2997.8779558699293
1549,HNSW,4,208,24200,99.96,3359.878239275844,-3354.918239275844
1550,HNSW,4,208,24300,99.96,3131.1992355470616,-3126.2392355470615
1551,HNSW,4,208,24400,99.96,3329.28831102856,-3324.32831102856
1552,HNSW,4,208,24500,99.96,3310.4475962714782,-3305.487596271478
1553,HNSW,4,208,24600,99.96,3311.6237939583434,-3306.6637939583434
1554,HNSW,4,208,24700,99.96,3180.5389993478625,-3175.5789993478625
1555,HNSW,4,208,24800,99.96,2465.5987490667967,-2460.6387490667967
1556,HNSW,4,208,24900,99.96,2503.8079717282426,-2498.8479717282426
1557,HNSW,4,208,25000,99.96,3206.678950144879,-3201.718950144879
1558,HNSW,4,208,25100,99.96,2896.818841080185,-2891.858841080185
1559,HNSW,4,208,25200,99.96,3094.445305179906,-3089.485305179906
1560,HNSW,4,208,25300,99.96,3172.911922899441,-3167.951922899441
1561,HNSW,4,208,25400,99.96,3167.664073710445,-3162.704073710445
1562,HNSW,4,208,25500,99.96,2782.6234641615583,-2777.6634641615583
1563,HNSW,4,208,25600,99.96,2988.289944285328,-2983.329944285328
1564,HNSW,4,208,25700,99.96,3400.4377928753265,-3395.4777928753265
1565,HNSW,4,208,25800,99.96,3223.5361026784,-3218.5761026784
1566,HNSW,4,208,25900,99.96,3064.8690912013794,-3059.9090912013794
1567,HNSW,4,208,26000,99.96,3026.630105354308,-3021.670105354308
1568,HNSW,4,208,26100,99.96,2984.313920808282,-2979.353920808282
1569,HNSW,4,208,26200,99.96,2939.451958791786,-2934.491958791786
1570,HNSW,4,208,26300,99.96,3072.525089737016,-3067.565089737016
1571,HNSW,4,208,26400,99.96,3112.355765306501,-3107.395765306501
1572,HNSW,4,208,26500,99.96,2507.8950515414604,-2502.9350515414603
1573,HNSW,4,208,26600,99.96,2551.3574013808206,-2546.3974013808206
1574,HNSW,4,208,26700,99.96,2855.307532591307,-2850.347532591307
1575,HNSW,4,208,26800,99.96,3182.0108790483487,-3177.0508790483486
1576,HNSW,4,208,26900,99.96,3093.281413631872,-3088.321413631872
1577,HNSW,4,208,27000,99.96,3166.707436768592,-3161.747436768592
1578,HNSW,4,208,27100,99.96,2927.838275534707,-2922.878275534707
1579,HNSW,4,208,27200,99.96,3171.688268477488,-3166.7282684774877
1580,HNSW,4,208,27300,99.96,2982.2980659840728,-2977.3380659840727
1581,HNSW,4,208,27400,99.96,2520.721424579159,-2515.7614245791588
1582,HNSW,4,208,27500,99.96,3268.0681304639165,-3263.1081304639165
1583,HNSW,4,208,27600,99.96,3130.1476898736537,-3125.1876898736537
1584,HNSW,4,208,27700,99.96,3119.949417934318,-3114.9894179343178
1585,HNSW,4,208,27800,99.96,3129.0268193517104,-3124.0668193517104
1586,HNSW,4,208,27900,99.96,3129.377005148101,-3124.417005148101
1587,HNSW,4,208,28000,99.96,3117.213291416765,-3112.253291416765
1588,HNSW,4,208,28100,99.96,3146.1133988913643,-3141.1533988913643
1589,HNSW,4,208,28200,99.96,3008.114291451808,-3003.154291451808
1590,HNSW,4,208,28300,99.96,3006.5402204923084,-3001.5802204923084
1591,HNSW,4,208,28400,99.96,3047.47733085329,-3042.51733085329
1592,HNSW,4,208,28500,99.96,2949.1660807200115,-2944.2060807200114
1593,HNSW,4,208,28600,99.96,3210.8275281328943,-3205.867528132894
1594,HNSW,4,208,28700,99.96,3069.3547796942576,-3064.3947796942575
1595,HNSW,4,208,28800,99.96,3133.210822763061,-3128.250822763061
1596,HNSW,4,208,28900,99.96,3310.917975071242,-3305.957975071242
1597,HNSW,4,208,29000,99.96,2969.2295712131618,-2964.2695712131617
1598,HNSW,4,208,29100,99.96,2531.599850312051,-2526.639850312051
1599,HNSW,4,208,29200,99.96,2866.332262693911,-2861.372262693911
