index_type,m,nlist,nprobe,recall,query_pre_sec,loss
"IVF_PQ",16,601,100,81.13,10732.610030706244,1397732.6100307067
"IVF_PQ",32,601,1,24.86,7769.675638626975,7021769.675638627
"IVF_PQ",32,601,60,88.38,10076.648087641744,672076.6480876422
"IVF_PQ",32,601,100,88.42,8499.78519028898,666499.7851902889
"IVF_PQ",64,601,1,24.88,4446.792900913891,7016446.792900914
"IVF_PQ",64,601,60,94.37,5991.94845640652,68991.94845640607
"IVF_PQ",64,601,100,94.44,5024.261808076089,61024.26180807631
"IVF_PQ",128,601,1,24.88,2789.1183061689976,7014789.118306169
"IVF_PQ",128,601,60,98.02,3815.6398966558713,3818.6598966558713
"IVF_PQ",128,601,100,98.1,2476.8097884175904,2479.9097884175903
"IVF_PQ",1,701,1,24.64,13770.779433974654,7049770.779433975
"IVF_PQ",1,701,70,49.5,15813.837047091203,4565813.837047091
"IVF_PQ",1,701,100,49.5,15599.166914608748,4565599.166914608
"IVF_PQ",2,701,1,24.76,14330.192353684786,7038330.1923536835
"IVF_PQ",2,701,70,55.37,16989.929922631345,3979989.929922632
"IVF_PQ",2,701,100,55.37,14523.716195159112,3977523.7161951596
"IVF_PQ",4,701,1,24.81,12636.49072065558,7031636.490720656
"IVF_PQ",4,701,70,61.47,14358.645715655062,3367358.6457156553
"IVF_PQ",4,701,100,61.47,12909.920280710394,3365909.9202807103
"IVF_PQ",8,701,1,24.83,11885.584743121086,7028885.584743121
"IVF_PQ",8,701,70,70.69,11757.643035348863,2442757.643035349
"IVF_PQ",8,701,100,70.69,13378.960127591707,2444378.9601275916
"IVF_PQ",16,701,1,24.84,10215.807292300948,7026215.807292301
"IVF_PQ",16,701,70,81.13,12463.758469036016,1399463.7584690365
"IVF_PQ",16,701,100,81.13,12874.256422849074,1399874.2564228496
"IVF_PQ",32,701,1,24.86,8351.36093025108,7022351.360930251
"IVF_PQ",32,701,70,88.4,10629.524316379026,670629.5243163784
"IVF_PQ",32,701,100,88.42,8411.14988168291,666411.1498816828
"IVF_PQ",64,701,1,24.88,4202.962101929976,7016202.96210193
"IVF_PQ",64,701,70,94.41,5402.315846417393,64402.31584641773
"IVF_PQ",64,701,100,94.44,5498.923631596198,61498.92363159642
"IVF_PQ",128,701,1,24.88,2712.196888377326,7014712.196888377
"IVF_PQ",128,701,70,98.08,3176.2036742544715,3179.2836742544714
"IVF_PQ",128,701,100,98.1,2394.4738134112786,2397.5738134112785
"IVF_PQ",1,801,1,24.64,13800.230316191228,7049800.230316191
"IVF_PQ",1,801,80,49.5,15583.518484116663,4565583.5184841165
"IVF_PQ",1,801,100,49.5,15137.519849862856,4565137.519849863
"IVF_PQ",2,801,1,24.76,13913.301930604392,7037913.301930604
"IVF_PQ",2,801,80,55.37,13037.935965184955,3976037.9359651855
"IVF_PQ",2,801,100,55.37,14473.598122778563,3977473.598122779
"IVF_PQ",4,801,1,24.81,12758.339163498098,7031758.339163498
"IVF_PQ",4,801,80,61.47,14406.484852648211,3367406.4848526483
"IVF_PQ",4,801,100,61.47,13317.36466105731,3366317.3646610575
"IVF_PQ",8,801,1,24.83,10499.67206548677,7027499.672065487
"IVF_PQ",8,801,80,70.69,11858.030590031382,2442858.0305900313
"IVF_PQ",8,801,100,70.69,10651.930109711499,2441651.9301097114
"IVF_PQ",16,801,1,24.84,9219.66896005979,7025219.66896006
"IVF_PQ",16,801,80,81.13,12022.885971449865,1399022.8859714502
"IVF_PQ",16,801,100,81.13,9731.78960068679,1396731.7896006873
"IVF_PQ",32,801,1,24.86,7591.500452488688,7021591.500452489
"IVF_PQ",32,801,80,88.42,10654.09469619996,668654.0946961999
"IVF_PQ",32,801,100,88.42,9679.237532596404,667679.2375325963
"IVF_PQ",64,801,1,24.88,4233.4635377239465,7016233.463537724
"IVF_PQ",64,801,80,94.44,5458.064180308669,61458.064180308895
"IVF_PQ",64,801,100,94.44,4853.619700055545,60853.61970005577
"IVF_PQ",128,801,1,24.88,824.9732011321415,7012824.973201132
"IVF_PQ",128,801,80,98.1,2895.818834576084,2898.918834576084
"IVF_PQ",128,801,100,98.1,2296.034509185662,2299.134509185662
"IVF_PQ",1,901,1,24.64,14395.60680944536,7050395.606809446
"IVF_PQ",1,901,90,49.5,15625.899709410625,4565625.899709411
"IVF_PQ",1,901,100,49.5,15735.524291877697,4565735.524291878
"IVF_PQ",2,901,1,24.76,14289.670209866448,7038289.670209865
"IVF_PQ",2,901,90,55.37,15380.652731939861,3978380.65273194
"IVF_PQ",2,901,100,55.37,16126.356261294168,3979126.356261295
"IVF_PQ",4,901,1,24.81,12093.256062047689,7031093.256062048
"IVF_PQ",4,901,90,61.47,13729.758748240532,3366729.7587482403
"IVF_PQ",4,901,100,61.47,13114.576949534114,3366114.576949534
"IVF_PQ",8,901,1,24.83,12082.45664573371,7029082.456645734
"IVF_PQ",8,901,90,70.69,14180.006085398425,2445180.0060853986
"IVF_PQ",8,901,100,70.69,12695.008928841671,2443695.0089288414
"IVF_PQ",16,901,1,24.84,9575.817903700829,7025575.817903701
"IVF_PQ",16,901,90,81.13,11240.563863429275,1398240.5638634297
"IVF_PQ",16,901,100,81.13,11291.705478530084,1398291.7054785306
"IVF_PQ",32,901,1,24.86,8187.043001307802,7022187.043001308
"IVF_PQ",32,901,90,88.42,8613.595104119604,666613.5951041195
"IVF_PQ",32,901,100,88.42,8689.796341185489,666689.7963411853
"IVF_PQ",64,901,1,24.88,4043.287222249,7016043.287222249
"IVF_PQ",64,901,90,94.44,4779.833618233618,60779.833618233846
"IVF_PQ",64,901,100,94.44,5520.491727759717,61520.491727759945
"IVF_PQ",128,901,1,24.88,794.2072893628624,7012794.207289363
"IVF_PQ",128,901,90,98.1,2578.4444389800083,2581.544438980008
"IVF_PQ",128,901,100,98.1,2451.2038898499227,2454.3038898499226
"IVF_PQ",1,1001,1,24.64,14614.299651567944,7050614.299651568
"IVF_PQ",1,1001,100,49.5,15308.23752691704,4565308.237526917
"IVF_PQ",1,1001,100,49.5,15360.937557223951,4565360.937557224
"IVF_PQ",2,1001,1,24.76,13492.147843149869,7037492.147843149
"IVF_PQ",2,1001,100,55.37,14327.74475643916,3977327.7447564397
"IVF_PQ",2,1001,100,55.37,15081.999280834232,3978081.9992808346
"IVF_PQ",4,1001,1,24.81,13009.224279643931,7032009.224279644
"IVF_PQ",4,1001,100,61.47,14204.016390666802,3367204.016390667
"IVF_PQ",4,1001,100,61.47,13990.806898162047,3366990.8068981622
"IVF_PQ",8,1001,1,24.83,10315.55336940482,7027315.553369405
"IVF_PQ",8,1001,100,70.69,10871.7055469155,2441871.7055469155
"IVF_PQ",8,1001,100,70.69,11261.992857718229,2442261.9928577184
"IVF_PQ",16,1001,1,24.84,9495.390745268496,7025495.390745268
"IVF_PQ",16,1001,100,81.13,10593.81693271368,1397593.816932714
"IVF_PQ",16,1001,100,81.13,10857.352903108902,1397857.3529031093
"IVF_PQ",32,1001,1,24.86,6829.000797798727,7020829.000797799
"IVF_PQ",32,1001,100,88.42,8031.680134809084,666031.680134809
"IVF_PQ",32,1001,100,88.42,9546.177481393814,667546.1774813937
"IVF_PQ",64,1001,1,24.88,4473.542524371253,7016473.542524371
"IVF_PQ",64,1001,100,94.44,5029.985848943467,61029.985848943696
"IVF_PQ",64,1001,100,94.44,5313.684850634708,61313.684850634934
"IVF_PQ",128,1001,1,24.88,2716.359797680187,7014716.35979768
"IVF_PQ",128,1001,100,98.1,2521.054751128502,2524.154751128502
"IVF_PQ",128,1001,100,98.1,2468.936856542444,2472.0368565424437
"IVF_PQ",1,1101,1,24.64,2901.9095588642276,7038901.909558864
"IVF_PQ",1,1101,110,49.5,5766.158922188617,4555766.158922189
"IVF_PQ",1,1101,100,49.5,10246.253817026995,4560246.253817027
"IVF_PQ",2,1101,1,24.76,13588.751376919588,7037588.7513769185
"IVF_PQ",2,1101,110,55.37,13722.57156878783,3976722.5715687885
"IVF_PQ",2,1101,100,55.37,14955.088069599942,3977955.0880696005
"IVF_PQ",4,1101,1,24.81,12469.687239862053,7031469.687239862
"IVF_PQ",4,1101,110,61.47,14363.071022532704,3367363.071022533
"IVF_PQ",4,1101,100,61.47,14573.169799520518,3367573.1697995206
"IVF_PQ",8,1101,1,24.83,11943.119109314046,7028943.119109314
"IVF_PQ",8,1101,110,70.69,12811.729488667603,2443811.7294886676
"IVF_PQ",8,1101,100,70.69,13196.690054431614,2444196.6900544316
"IVF_PQ",16,1101,1,24.84,9277.586321307705,7025277.586321307
"IVF_PQ",16,1101,110,81.13,8704.403768729506,1395704.40376873
"IVF_PQ",16,1101,100,81.13,10768.707797376055,1397768.7077973764
"IVF_PQ",32,1101,1,24.86,7903.938491689594,7021903.93849169
"IVF_PQ",32,1101,110,88.42,7360.235847401116,665360.235847401
"IVF_PQ",32,1101,100,88.42,9174.495264343679,667174.4952643436
"IVF_PQ",64,1101,1,24.88,4502.9351770339035,7016502.935177034
"IVF_PQ",64,1101,110,94.44,5100.387912689244,61100.38791268947
"IVF_PQ",64,1101,100,94.44,5074.532388027198,61074.53238802742
"IVF_PQ",128,1101,1,24.88,2774.671218014871,7014774.671218015
"IVF_PQ",128,1101,110,98.1,2298.362111008214,2301.462111008214
"IVF_PQ",128,1101,100,98.1,2484.306292645944,2487.4062926459437
"IVF_PQ",1,1201,1,24.64,12983.853392768697,7048983.853392769
"IVF_PQ",1,1201,120,49.5,12074.10904485002,4562074.10904485
"IVF_PQ",1,1201,100,49.5,15850.889989040475,4565850.889989041
"IVF_PQ",2,1201,1,24.76,12929.021916710335,7036929.02191671
"IVF_PQ",2,1201,120,55.37,12513.213401354456,3975513.213401355
"IVF_PQ",2,1201,100,55.37,13271.014080050625,3976271.014080051
"IVF_PQ",4,1201,1,24.81,11664.128590895187,7030664.128590895
"IVF_PQ",4,1201,120,61.47,12482.304624724718,3365482.3046247247
"IVF_PQ",4,1201,100,61.47,13896.246231322268,3366896.246231322
"IVF_PQ",8,1201,1,24.83,11998.466687644821,7028998.466687645
"IVF_PQ",8,1201,120,70.69,12515.080264963895,2443515.0802649637
"IVF_PQ",8,1201,100,70.69,13095.741226426877,2444095.741226427
"IVF_PQ",16,1201,1,24.84,9699.60686369733,7025699.606863697
"IVF_PQ",16,1201,120,81.13,11531.049650849507,1398531.04965085
"IVF_PQ",16,1201,100,81.13,12383.537053439622,1399383.53705344
"IVF_PQ",32,1201,1,24.86,8020.621868665621,7022020.621868665
"IVF_PQ",32,1201,120,88.42,7814.842279815915,665814.8422798158
"IVF_PQ",32,1201,100,88.42,9372.327493743296,667372.3274937432
"IVF_PQ",64,1201,1,24.88,4076.7310757746586,7016076.731075775
"IVF_PQ",64,1201,120,94.44,4337.798370082323,60337.79837008255
"IVF_PQ",64,1201,100,94.44,4769.506481692063,60769.50648169229
"IVF_PQ",128,1201,1,24.88,2794.6935321593005,7014794.69353216
"IVF_PQ",128,1201,120,98.1,2175.75100505771,2178.8510050577097
"IVF_PQ",128,1201,100,98.1,2358.5633712528047,2361.6633712528046
"IVF_PQ",1,1301,1,24.64,13845.329108074206,7049845.329108074
"IVF_PQ",1,1301,130,49.5,14703.442473532918,4564703.442473533
"IVF_PQ",1,1301,100,49.5,15275.900498962013,4565275.900498962
"IVF_PQ",2,1301,1,24.76,12194.871198464849,7036194.871198464
"IVF_PQ",2,1301,130,55.37,13465.292625766477,3976465.2926257667
"IVF_PQ",2,1301,100,55.37,12557.420436513878,3975557.4204365145
"IVF_PQ",4,1301,1,24.81,10532.630204409623,7029532.630204409
"IVF_PQ",4,1301,130,61.47,11245.988845988846,3364245.9888459886
"IVF_PQ",4,1301,100,61.47,12224.727484698338,3365224.7274846984
"IVF_PQ",8,1301,1,24.83,11574.964124075505,7028574.964124075
"IVF_PQ",8,1301,130,70.69,13211.654644533342,2444211.6546445335
"IVF_PQ",8,1301,100,70.69,12651.355835067716,2443651.3558350676
"IVF_PQ",16,1301,1,24.84,9730.660727542687,7025730.660727543
"IVF_PQ",16,1301,130,81.13,9842.08747888117,1396842.0874788817
"IVF_PQ",16,1301,100,81.13,10846.683389795444,1397846.683389796
"IVF_PQ",32,1301,1,24.86,7479.010716642,7021479.010716642
"IVF_PQ",32,1301,130,88.42,7122.873397299822,665122.8733972997
"IVF_PQ",32,1301,100,88.42,8955.872995537335,666955.8729955372
"IVF_PQ",64,1301,1,24.88,4439.920396324681,7016439.920396324
"IVF_PQ",64,1301,130,94.44,4731.841155234657,60731.841155234884
"IVF_PQ",64,1301,100,94.44,5353.496623993261,61353.49662399349
"IVF_PQ",128,1301,1,24.88,2664.1834939307514,7014664.183493931
"IVF_PQ",128,1301,130,98.1,1933.1618778979196,1936.2618778979195
"IVF_PQ",128,1301,100,98.1,2387.1827707298194,2390.2827707298193
"IVF_PQ",1,1401,1,24.64,14252.766073127634,7050252.766073127
"IVF_PQ",1,1401,140,49.5,14133.656827065643,4564133.656827066
"IVF_PQ",1,1401,100,49.5,13735.60387739062,4563735.603877391
"IVF_PQ",2,1401,1,24.76,12917.872432166067,7036917.872432165
"IVF_PQ",2,1401,140,55.37,13114.576949534114,3976114.5769495345
"IVF_PQ",2,1401,100,55.37,14215.570242331809,3977215.5702423323
"IVF_PQ",4,1401,1,24.81,13262.621343873518,7032262.621343873
"IVF_PQ",4,1401,140,61.47,13119.08917456445,3366119.0891745645
"IVF_PQ",4,1401,100,61.47,13286.989577723572,3366286.9895777237
"IVF_PQ",8,1401,1,24.83,10868.606669948951,7027868.606669949
"IVF_PQ",8,1401,140,70.69,10414.938418752483,2441414.9384187525
"IVF_PQ",8,1401,100,70.69,10416.490339244026,2441416.4903392443
"IVF_PQ",16,1401,1,24.84,8697.725151898472,7024697.725151898
"IVF_PQ",16,1401,140,81.13,9148.480816629224,1396148.4808166297
"IVF_PQ",16,1401,100,81.13,9238.758562963942,1396238.7585629644
"IVF_PQ",32,1401,1,24.86,8377.88430808565,7022377.884308086
"IVF_PQ",32,1401,140,88.42,8467.354395881699,666467.3543958815
"IVF_PQ",32,1401,100,88.42,9483.582427024216,667483.5824270241
"IVF_PQ",64,1401,1,24.88,4483.680755991704,7016483.6807559915
"IVF_PQ",64,1401,140,94.44,4387.117828565451,60387.11782856568
"IVF_PQ",64,1401,100,94.44,4865.612565687969,60865.61256568819
"IVF_PQ",128,1401,1,24.88,2793.4092574092574,7014793.409257409
"IVF_PQ",128,1401,140,98.1,1839.2198133726233,1842.3198133726232
"IVF_PQ",128,1401,100,98.1,2512.883435582822,2515.983435582822
"IVF_PQ",1,1501,1,24.64,14421.84093800502,7050421.840938005
"IVF_PQ",1,1501,150,49.5,13042.395596878012,4563042.395596878
"IVF_PQ",1,1501,100,49.5,12710.397284766204,4562710.397284767
"IVF_PQ",2,1501,1,24.76,13483.039732544683,7037483.039732544
"IVF_PQ",2,1501,150,55.37,13406.757231900272,3976406.757231901
"IVF_PQ",2,1501,100,55.37,15147.360057782593,3978147.360057783
"IVF_PQ",4,1501,1,24.81,13784.809544154863,7032784.809544154
"IVF_PQ",4,1501,150,61.47,12584.925588094095,3365584.925588094
"IVF_PQ",4,1501,100,61.47,13553.622439087443,3366553.6224390874
"IVF_PQ",8,1501,1,24.83,11748.421612839977,7028748.42161284
"IVF_PQ",8,1501,150,70.69,12438.992852694326,2443438.9928526944
"IVF_PQ",8,1501,100,70.69,11589.356469840568,2442589.3564698407
"IVF_PQ",16,1501,1,24.84,9849.945986567094,7025849.945986567
"IVF_PQ",16,1501,150,81.13,7826.362143603523,1394826.362143604
"IVF_PQ",16,1501,100,81.13,10705.763438664557,1397705.763438665
"IVF_PQ",32,1501,1,24.86,1702.088701855767,7015702.088701855
"IVF_PQ",32,1501,150,88.42,1447.8444422198672,659447.8444422197
"IVF_PQ",32,1501,100,88.42,5263.869680350397,663263.8696803503
"IVF_PQ",64,1501,1,24.88,4336.183938466628,7016336.183938467
"IVF_PQ",64,1501,150,94.44,4021.076044023469,60021.07604402369
"IVF_PQ",64,1501,100,94.44,4571.548153638227,60571.548153638454
"IVF_PQ",128,1501,1,24.88,2692.937490369305,7014692.937490369
"IVF_PQ",128,1501,150,98.1,1631.4218479550361,1634.521847955036
"IVF_PQ",128,1501,100,98.1,2509.8609922627206,2512.9609922627205
"IVF_PQ",1,1601,1,24.64,13636.465309838091,7049636.465309838
"IVF_PQ",1,1601,160,49.5,14523.716195159112,4564523.716195159
"IVF_PQ",1,1601,100,49.5,16040.01682664729,4566040.016826647
"IVF_PQ",2,1601,1,24.76,13508.66050436407,7037508.6605043635
"IVF_PQ",2,1601,160,55.37,13806.590078672767,3976806.5900786733
"IVF_PQ",2,1601,100,55.37,14653.10229178312,3977653.102291784
"IVF_PQ",4,1601,1,24.81,12321.330160688582,7031321.330160689
"IVF_PQ",4,1601,160,61.47,12658.228459333031,3365658.228459333
"IVF_PQ",4,1601,100,61.47,12425.726559028291,3365425.7265590285
"IVF_PQ",8,1601,1,24.83,12264.405391970526,7029264.405391971
"IVF_PQ",8,1601,160,70.69,10628.716233338402,2441628.716233338
"IVF_PQ",8,1601,100,70.69,11011.562089787345,2442011.5620897873
"IVF_PQ",16,1601,1,24.84,8866.887935226096,7024866.887935226
"IVF_PQ",16,1601,160,81.13,9479.081540408606,1396479.081540409
"IVF_PQ",16,1601,100,81.13,11309.97438317379,1398309.9743831742
"IVF_PQ",32,1601,1,24.86,1552.049081752349,7015552.049081752
"IVF_PQ",32,1601,160,88.42,1323.5752243666611,659323.5752243665
"IVF_PQ",32,1601,100,88.42,7436.841078742531,665436.8410787424
"IVF_PQ",64,1601,1,24.88,4451.984885152635,7016451.984885152
"IVF_PQ",64,1601,160,94.44,4101.687887500245,60101.68788750047
"IVF_PQ",64,1601,100,94.44,4817.550509401238,60817.550509401466
"IVF_PQ",128,1601,1,24.88,2760.0460632382456,7014760.046063238
"IVF_PQ",128,1601,160,98.1,1583.34774123163,1586.4477412316298
"IVF_PQ",128,1601,100,98.1,2243.1832281527436,2246.2832281527435
"IVF_PQ",1,1701,1,24.64,14423.328748280604,7050423.32874828
"IVF_PQ",1,1701,170,49.5,14509.64818210122,4564509.648182102
"IVF_PQ",1,1701,100,49.5,15367.128306587529,4565367.128306587
"IVF_PQ",2,1701,1,24.76,2566.563660729037,7026566.563660728
"IVF_PQ",2,1701,170,55.37,5376.003281252003,3968376.0032812525
"IVF_PQ",2,1701,100,55.37,11594.161875276426,3974594.161875277
"IVF_PQ",4,1701,1,24.81,2437.174384213554,7021437.174384214
"IVF_PQ",4,1701,170,61.47,2368.5258491684785,3355368.5258491687
"IVF_PQ",4,1701,100,61.47,10608.822339133954,3363608.822339134
"IVF_PQ",8,1701,1,24.83,12118.76336318983,7029118.76336319
"IVF_PQ",8,1701,170,70.69,12426.831002607252,2443426.8310026075
"IVF_PQ",8,1701,100,70.69,13359.357879984711,2444359.3578799847
"IVF_PQ",16,1701,1,24.84,9438.127812781278,7025438.127812781
"IVF_PQ",16,1701,170,81.13,9121.621504066808,1396121.6215040672
"IVF_PQ",16,1701,100,81.13,12436.042339965014,1399436.0423399655
"IVF_PQ",32,1701,1,24.86,7982.3084974783515,7021982.308497478
"IVF_PQ",32,1701,170,88.42,6555.443718545841,664555.4437185457
"IVF_PQ",32,1701,100,88.42,8604.936093387769,666604.9360933877
"IVF_PQ",64,1701,1,24.88,4632.184390427071,7016632.184390427
"IVF_PQ",64,1701,170,94.44,3825.488640198466,59825.48864019869
"IVF_PQ",64,1701,100,94.44,5404.613045383089,61404.61304538332
"IVF_PQ",128,1701,1,24.88,2772.5802826584168,7014772.580282658
"IVF_PQ",128,1701,170,98.1,1546.252986109063,1549.3529861090628
"IVF_PQ",128,1701,100,98.1,2462.269655929507,2465.3696559295067
"IVF_PQ",1,1801,1,24.64,14359.137281752824,7050359.137281753
"IVF_PQ",1,1801,180,49.5,13198.351112369804,4563198.351112369
"IVF_PQ",1,1801,100,49.5,15229.309030173195,4565229.309030173
"IVF_PQ",2,1801,1,24.76,4196.7381081027,7028196.738108102
"IVF_PQ",2,1801,180,55.37,3601.157369645663,3966601.1573696462
"IVF_PQ",2,1801,100,55.37,9405.323466756363,3972405.323466757
"IVF_PQ",4,1801,1,24.81,13468.751806300375,7032468.7518063
"IVF_PQ",4,1801,180,61.47,12195.580367527333,3365195.5803675274
"IVF_PQ",4,1801,100,61.47,14244.537272881644,3367244.5372728817
"IVF_PQ",8,1801,1,24.83,11261.690473633336,7028261.690473633
"IVF_PQ",8,1801,180,70.69,10647.063004518455,2441647.0630045184
"IVF_PQ",8,1801,100,70.69,13088.793883601185,2444088.793883601
"IVF_PQ",16,1801,1,24.84,9983.348011329826,7025983.34801133
"IVF_PQ",16,1801,180,81.13,9898.763334277353,1396898.7633342778
"IVF_PQ",16,1801,100,81.13,12746.707187357544,1399746.707187358
"IVF_PQ",32,1801,1,24.86,8176.987561898078,7022176.987561898
"IVF_PQ",32,1801,180,88.42,5717.3484549011055,663717.348454901
"IVF_PQ",32,1801,100,88.42,9091.568040924265,667091.5680409241
"IVF_PQ",64,1801,1,24.88,4492.950414019903,7016492.95041402
"IVF_PQ",64,1801,180,94.44,3560.1368270055086,59560.136827005736
"IVF_PQ",64,1801,100,94.44,5391.2748399701795,61391.27483997041
"IVF_PQ",128,1801,1,24.88,2752.9085908938755,7014752.908590894
"IVF_PQ",128,1801,180,98.1,1491.9977233921456,1495.0977233921456
"IVF_PQ",128,1801,100,98.1,2221.0769906958762,2224.176990695876
"IVF_PQ",1,1901,1,24.64,13042.801169226943,7049042.801169227
"IVF_PQ",1,1901,190,49.5,12907.536544083705,4562907.536544084
"IVF_PQ",1,1901,100,49.5,15669.097429766885,4565669.097429767
"IVF_PQ",2,1901,1,24.76,2737.8320865807646,7026737.83208658
"IVF_PQ",2,1901,190,55.37,5537.8391581615815,3968537.839158162
"IVF_PQ",2,1901,100,55.37,11887.942860382065,3974887.9428603826
"IVF_PQ",4,1901,1,24.81,12853.740308295792,7031853.740308296
"IVF_PQ",4,1901,190,61.47,11843.632461738296,3364843.6324617383
"IVF_PQ",4,1901,100,61.47,12848.22790626436,3365848.2279062644
"IVF_PQ",8,1901,1,24.83,10486.022150553765,7027486.022150554
"IVF_PQ",8,1901,190,70.69,9525.36506710876,2440525.3650671085
"IVF_PQ",8,1901,100,70.69,11535.489548954896,2442535.489548955
"IVF_PQ",16,1901,1,24.84,9505.504815864022,7025505.504815864
"IVF_PQ",16,1901,190,81.13,9548.56804625962,1396548.5680462602
"IVF_PQ",16,1901,100,81.13,10113.092539904519,1397113.0925399049
"IVF_PQ",32,1901,1,24.86,8264.964136517696,7022264.964136518
"IVF_PQ",32,1901,190,88.42,7397.231089398776,665397.2310893986
"IVF_PQ",32,1901,100,88.42,9393.317208635672,667393.3172086355
"IVF_PQ",64,1901,1,24.88,4099.402824610273,7016099.4028246105
"IVF_PQ",64,1901,190,94.44,3221.6790844150855,59221.679084415315
"IVF_PQ",64,1901,100,94.44,4130.813398071639,60130.81339807186
"IVF_PQ",128,1901,1,24.88,2749.461815798099,7014749.461815798
"IVF_PQ",128,1901,190,98.1,1356.8925078693414,1359.9925078693414
"IVF_PQ",128,1901,100,98.1,2320.1663937690846,2323.2663937690845
"IVF_PQ",1,2001,1,24.64,14676.688361676814,7050676.688361676
"IVF_PQ",1,2001,200,49.5,13309.757877701266,4563309.757877701
"IVF_PQ",1,2001,100,49.5,16120.158345824206,4566120.158345824
"IVF_PQ",2,2001,1,24.76,14250.344851017566,7038250.344851017
"IVF_PQ",2,2001,200,55.37,12849.802395759934,3975849.8023957605
"IVF_PQ",2,2001,100,55.37,15437.261685682739,3978437.2616856834
"IVF_PQ",4,2001,1,24.81,11922.071572723913,7030922.071572724
"IVF_PQ",4,2001,200,61.47,11870.783686638553,3364870.7836866383
"IVF_PQ",4,2001,100,61.47,13768.971177204387,3366768.9711772045
"IVF_PQ",8,2001,1,24.83,2367.4563260237633,7019367.456326024
"IVF_PQ",8,2001,200,70.69,5607.4332544552735,2436607.433254455
"IVF_PQ",8,2001,100,70.69,13303.847495797254,2444303.847495797
"IVF_PQ",16,2001,1,24.84,9422.649563048997,7025422.649563049
"IVF_PQ",16,2001,200,81.13,9201.465458613957,1396201.4654586145
"IVF_PQ",16,2001,100,81.13,10548.52371611086,1397548.5237161114
"IVF_PQ",32,2001,1,24.86,1609.973898357132,7015609.973898357
"IVF_PQ",32,2001,200,88.42,1283.9889549442544,659283.9889549442
"IVF_PQ",32,2001,100,88.42,5155.874615857406,663155.8746158573
"IVF_PQ",64,2001,1,24.88,4539.830499301865,7016539.830499302
"IVF_PQ",64,2001,200,94.44,3126.3912699950806,59126.39126999531
"IVF_PQ",64,2001,100,94.44,5400.994102346184,61400.99410234641
"IVF_PQ",128,2001,1,24.88,2817.124511371116,7014817.124511371
"IVF_PQ",128,2001,200,98.1,1358.2546688644143,1361.3546688644142
"IVF_PQ",128,2001,100,98.1,2424.1869390066986,2427.2869390066985
"IVF_PQ",1,2101,1,24.64,13414.90436896309,7049414.904368963
"IVF_PQ",1,2101,210,49.5,14147.004856988668,4564147.004856989
"IVF_PQ",1,2101,100,49.5,15262.004220944618,4565262.004220945
"IVF_PQ",2,2101,1,24.76,13500.399124501095,7037500.3991245
"IVF_PQ",2,2101,210,55.37,12839.575106376466,3975839.575106377
"IVF_PQ",2,2101,100,55.37,14315.519301000035,3977315.5193010005
"IVF_PQ",4,2101,1,24.81,12806.253053248656,7031806.253053249
"IVF_PQ",4,2101,210,61.47,13381.948122387774,3366381.9481223878
"IVF_PQ",4,2101,100,61.47,15064.664894763308,3368064.6648947634
"IVF_PQ",8,2101,1,24.83,11617.283403500996,7028617.283403501
"IVF_PQ",8,2101,210,70.69,10231.756641377797,2441231.7566413777
"IVF_PQ",8,2101,100,70.69,13064.739596311985,2444064.739596312
"IVF_PQ",16,2101,1,24.84,9313.431775285888,7025313.431775286
"IVF_PQ",16,2101,210,81.13,9067.393043215081,1396067.3930432156
"IVF_PQ",16,2101,100,81.13,10743.881759266375,1397743.8817592668
"IVF_PQ",32,2101,1,24.86,8103.995671999382,7022103.995672
"IVF_PQ",32,2101,210,88.42,6924.1502269913335,664924.1502269913
"IVF_PQ",32,2101,100,88.42,7891.892298718648,665891.8922987186
"IVF_PQ",64,2101,1,24.88,4536.000951690873,7016536.000951691
"IVF_PQ",64,2101,210,94.44,3060.1508806233674,59060.150880623594
"IVF_PQ",64,2101,100,94.44,4871.942479469399,60871.942479469624
"IVF_PQ",128,2101,1,24.88,2748.0387082402426,7014748.03870824
"IVF_PQ",128,2101,210,98.1,1300.6561728624765,1303.7561728624764
"IVF_PQ",128,2101,100,98.1,2378.1277995123887,2381.2277995123886
"IVF_PQ",1,2201,1,24.64,14069.652141826842,7050069.652141827
"IVF_PQ",1,2201,220,49.5,12671.61329305136,4562671.613293052
"IVF_PQ",1,2201,100,49.5,14600.563929404392,4564600.563929404
"IVF_PQ",2,2201,1,24.76,13963.326453159332,7037963.326453159
"IVF_PQ",2,2201,220,55.37,9601.904674694382,3972601.904674695
"IVF_PQ",2,2201,100,55.37,14853.929241774977,3977853.9292417755
"IVF_PQ",4,2201,1,24.81,13138.815274253673,7032138.8152742535
"IVF_PQ",4,2201,220,61.47,12219.02930723067,3365219.029307231
"IVF_PQ",4,2201,100,61.47,12506.124396207288,3365506.1243962073
"IVF_PQ",8,2201,1,24.83,10594.352109118465,7027594.352109118
"IVF_PQ",8,2201,220,70.69,9515.424578597518,2440515.4245785973
"IVF_PQ",8,2201,100,70.69,12216.893859955726,2443216.893859956
"IVF_PQ",16,2201,1,24.84,1603.8238139485086,7017603.823813949
"IVF_PQ",16,2201,220,81.13,2236.592350064789,1389236.5923500652
"IVF_PQ",16,2201,100,81.13,8837.369629801311,1395837.3696298017
